timestamp,file,accuracy,note
2026-07-24T17:38:10.115Z,nose-plier.jpg,0.740159,edge-hard-peel
2026-07-24T17:38:10.115Z,precision-screwdrivers.jpg,0.885043,edge-hard-peel
2026-07-24T17:38:10.115Z,red-screwdrivers.jpg,0.867964,edge-hard-peel
2026-07-24T17:38:11.320Z,mean,0.834230,verify-tuned
2026-07-24T17:38:11.320Z,knifes.jpg,0.843753,verify-tuned
2026-07-24T17:38:11.320Z,nose-plier.jpg,0.740159,verify-tuned
2026-07-24T17:38:11.320Z,precision-screwdrivers.jpg,0.885043,verify-tuned
2026-07-24T17:38:11.320Z,red-screwdrivers.jpg,0.867964,verify-tuned
2026-07-24T17:38:17.049Z,mean,0.834230,otsu-shadow-split
2026-07-24T17:38:17.049Z,knifes.jpg,0.843753,otsu-shadow-split
2026-07-24T17:38:17.049Z,nose-plier.jpg,0.740159,otsu-shadow-split
2026-07-24T17:38:17.049Z,precision-screwdrivers.jpg,0.885043,otsu-shadow-split
2026-07-24T17:38:17.049Z,red-screwdrivers.jpg,0.867964,otsu-shadow-split
2026-07-24T17:39:53.114Z,mean,0.812932,edge-hard-peel
2026-07-24T17:39:53.114Z,knifes.jpg,0.754955,edge-hard-peel
2026-07-24T17:39:53.114Z,nose-plier.jpg,0.740159,edge-hard-peel
2026-07-24T17:39:53.114Z,precision-screwdrivers.jpg,0.879275,edge-hard-peel
2026-07-24T17:39:53.114Z,red-screwdrivers.jpg,0.877339,edge-hard-peel
2026-07-24T17:39:54.766Z,mean,0.812932,verify-tuned
2026-07-24T17:39:54.766Z,knifes.jpg,0.754955,verify-tuned
2026-07-24T17:39:54.766Z,nose-plier.jpg,0.740159,verify-tuned
2026-07-24T17:39:54.766Z,precision-screwdrivers.jpg,0.879275,verify-tuned
2026-07-24T17:39:54.766Z,red-screwdrivers.jpg,0.877339,verify-tuned
2026-07-24T17:39:56.916Z,mean,0.812932,otsu-smooth-shadow
2026-07-24T17:39:56.916Z,knifes.jpg,0.754955,otsu-smooth-shadow
2026-07-24T17:39:56.916Z,nose-plier.jpg,0.740159,otsu-smooth-shadow
2026-07-24T17:39:56.916Z,precision-screwdrivers.jpg,0.879275,otsu-smooth-shadow
2026-07-24T17:39:56.916Z,red-screwdrivers.jpg,0.877339,otsu-smooth-shadow
2026-07-24T17:40:17.596Z,mean,0.834230,otsu-bright-shadow
2026-07-24T17:40:17.596Z,knifes.jpg,0.843753,otsu-bright-shadow
2026-07-24T17:40:17.596Z,nose-plier.jpg,0.740159,otsu-bright-shadow
2026-07-24T17:40:17.596Z,precision-screwdrivers.jpg,0.885043,otsu-bright-shadow
2026-07-24T17:40:17.596Z,red-screwdrivers.jpg,0.867964,otsu-bright-shadow
2026-07-24T17:40:17.769Z,mean,0.834230,edge-hard-peel
2026-07-24T17:40:17.769Z,knifes.jpg,0.843753,edge-hard-peel
2026-07-24T17:40:17.769Z,nose-plier.jpg,0.740159,edge-hard-peel
2026-07-24T17:40:17.769Z,precision-screwdrivers.jpg,0.885043,edge-hard-peel
2026-07-24T17:40:17.769Z,red-screwdrivers.jpg,0.867964,edge-hard-peel
2026-07-24T17:40:24.483Z,mean,0.834230,verify-tuned
2026-07-24T17:40:24.483Z,knifes.jpg,0.843753,verify-tuned
2026-07-24T17:40:24.483Z,nose-plier.jpg,0.740159,verify-tuned
2026-07-24T17:40:24.483Z,precision-screwdrivers.jpg,0.885043,verify-tuned
2026-07-24T17:40:24.483Z,red-screwdrivers.jpg,0.867964,verify-tuned
2026-07-24T17:41:31.273Z,mean,0.799696,edge-hard-peel
2026-07-24T17:41:31.273Z,knifes.jpg,0.886811,edge-hard-peel
2026-07-24T17:41:31.273Z,nose-plier.jpg,0.777585,edge-hard-peel
2026-07-24T17:41:31.273Z,precision-screwdrivers.jpg,0.693941,edge-hard-peel
2026-07-24T17:41:31.273Z,red-screwdrivers.jpg,0.840446,edge-hard-peel
2026-07-24T17:41:32.541Z,mean,0.799696,verify-tuned
2026-07-24T17:41:32.541Z,knifes.jpg,0.886811,verify-tuned
2026-07-24T17:41:32.541Z,nose-plier.jpg,0.777585,verify-tuned
2026-07-24T17:41:32.541Z,precision-screwdrivers.jpg,0.693941,verify-tuned
2026-07-24T17:41:32.541Z,red-screwdrivers.jpg,0.840446,verify-tuned
2026-07-24T17:41:38.255Z,mean,0.799696,chroma-peel-edge
2026-07-24T17:41:38.255Z,knifes.jpg,0.886811,chroma-peel-edge
2026-07-24T17:41:38.255Z,nose-plier.jpg,0.777585,chroma-peel-edge
2026-07-24T17:41:38.255Z,precision-screwdrivers.jpg,0.693941,chroma-peel-edge
2026-07-24T17:41:38.255Z,red-screwdrivers.jpg,0.840446,chroma-peel-edge
2026-07-24T17:41:50.742Z,mean,0.800096,edge-hard-peel
2026-07-24T17:41:50.742Z,knifes.jpg,0.784816,edge-hard-peel
2026-07-24T17:41:50.742Z,nose-plier.jpg,0.705929,edge-hard-peel
2026-07-24T17:41:50.742Z,precision-screwdrivers.jpg,0.830220,edge-hard-peel
2026-07-24T17:41:50.742Z,red-screwdrivers.jpg,0.879418,edge-hard-peel
2026-07-24T17:41:56.663Z,mean,0.789391,edge-hard-peel
2026-07-24T17:41:56.663Z,knifes.jpg,0.783446,edge-hard-peel
2026-07-24T17:41:56.663Z,nose-plier.jpg,0.651584,edge-hard-peel
2026-07-24T17:41:56.663Z,precision-screwdrivers.jpg,0.830220,edge-hard-peel
2026-07-24T17:41:56.663Z,red-screwdrivers.jpg,0.892315,edge-hard-peel
2026-07-24T17:42:05.542Z,mean,0.789391,verify-tuned
2026-07-24T17:42:05.542Z,knifes.jpg,0.783446,verify-tuned
2026-07-24T17:42:05.542Z,nose-plier.jpg,0.651584,verify-tuned
2026-07-24T17:42:05.542Z,precision-screwdrivers.jpg,0.830220,verify-tuned
2026-07-24T17:42:05.542Z,red-screwdrivers.jpg,0.892315,verify-tuned
2026-07-24T17:42:12.053Z,mean,0.798589,chroma-peel-v2-best
2026-07-24T17:42:12.053Z,knifes.jpg,0.830746,chroma-peel-v2-best
2026-07-24T17:42:12.053Z,nose-plier.jpg,0.645597,chroma-peel-v2-best
2026-07-24T17:42:12.053Z,precision-screwdrivers.jpg,0.830220,chroma-peel-v2-best
2026-07-24T17:42:12.053Z,red-screwdrivers.jpg,0.887796,chroma-peel-v2-best
2026-07-24T17:43:55.364Z,mean,0.811925,edge-hard-peel
2026-07-24T17:43:55.364Z,knifes.jpg,0.744788,edge-hard-peel
2026-07-24T17:43:55.364Z,nose-plier.jpg,0.726211,edge-hard-peel
2026-07-24T17:43:55.364Z,precision-screwdrivers.jpg,0.874879,edge-hard-peel
2026-07-24T17:43:55.364Z,red-screwdrivers.jpg,0.901824,edge-hard-peel
2026-07-24T17:43:56.642Z,mean,0.811925,verify-tuned
2026-07-24T17:43:56.642Z,knifes.jpg,0.744788,verify-tuned
2026-07-24T17:43:56.642Z,nose-plier.jpg,0.726211,verify-tuned
2026-07-24T17:43:56.642Z,precision-screwdrivers.jpg,0.874879,verify-tuned
2026-07-24T17:43:56.642Z,red-screwdrivers.jpg,0.901824,verify-tuned
2026-07-24T17:44:02.297Z,mean,0.811925,geodesic-recon
2026-07-24T17:44:02.297Z,knifes.jpg,0.744788,geodesic-recon
2026-07-24T17:44:02.297Z,nose-plier.jpg,0.726211,geodesic-recon
2026-07-24T17:44:02.297Z,precision-screwdrivers.jpg,0.874879,geodesic-recon
2026-07-24T17:44:02.297Z,red-screwdrivers.jpg,0.901824,geodesic-recon
2026-07-24T17:44:20.432Z,mean,0.826493,edge-hard-peel
2026-07-24T17:44:20.432Z,knifes.jpg,0.811680,edge-hard-peel
2026-07-24T17:44:20.432Z,nose-plier.jpg,0.740159,edge-hard-peel
2026-07-24T17:44:20.432Z,precision-screwdrivers.jpg,0.885043,edge-hard-peel
2026-07-24T17:44:20.432Z,red-screwdrivers.jpg,0.869089,edge-hard-peel
2026-07-24T17:44:20.890Z,mean,0.826493,geodesic-recon-v2
2026-07-24T17:44:20.890Z,knifes.jpg,0.811680,geodesic-recon-v2
2026-07-24T17:44:20.890Z,nose-plier.jpg,0.740159,geodesic-recon-v2
2026-07-24T17:44:20.890Z,precision-screwdrivers.jpg,0.885043,geodesic-recon-v2
2026-07-24T17:44:20.890Z,red-screwdrivers.jpg,0.869089,geodesic-recon-v2
2026-07-24T17:44:25.208Z,mean,0.826493,verify-tuned
2026-07-24T17:44:25.208Z,knifes.jpg,0.811680,verify-tuned
2026-07-24T17:44:25.208Z,nose-plier.jpg,0.740159,verify-tuned
2026-07-24T17:44:25.208Z,precision-screwdrivers.jpg,0.885043,verify-tuned
2026-07-24T17:44:25.208Z,red-screwdrivers.jpg,0.869089,verify-tuned
2026-07-24T17:45:31.697Z,mean,0.819191,edge-hard-peel
2026-07-24T17:45:31.697Z,knifes.jpg,0.843054,edge-hard-peel
2026-07-24T17:45:31.697Z,nose-plier.jpg,0.743326,edge-hard-peel
2026-07-24T17:45:31.697Z,precision-screwdrivers.jpg,0.831203,edge-hard-peel
2026-07-24T17:45:31.697Z,red-screwdrivers.jpg,0.859182,edge-hard-peel
2026-07-24T17:45:31.709Z,mean,0.819191,verify-tuned
2026-07-24T17:45:31.709Z,knifes.jpg,0.843054,verify-tuned
2026-07-24T17:45:31.709Z,nose-plier.jpg,0.743326,verify-tuned
2026-07-24T17:45:31.709Z,precision-screwdrivers.jpg,0.831203,verify-tuned
2026-07-24T17:45:31.709Z,red-screwdrivers.jpg,0.859182,verify-tuned
2026-07-24T17:45:38.295Z,mean,0.819191,adaptive-chroma-geodesic
2026-07-24T17:45:38.295Z,knifes.jpg,0.843054,adaptive-chroma-geodesic
2026-07-24T17:45:38.295Z,nose-plier.jpg,0.743326,adaptive-chroma-geodesic
2026-07-24T17:45:38.295Z,precision-screwdrivers.jpg,0.831203,adaptive-chroma-geodesic
2026-07-24T17:45:38.295Z,red-screwdrivers.jpg,0.859182,adaptive-chroma-geodesic
2026-07-24T17:46:30.779Z,mean,0.829808,approx-sweep-best
2026-07-24T17:46:30.779Z,knifes.jpg,0.843276,approx-sweep-best
2026-07-24T17:46:30.779Z,nose-plier.jpg,0.755650,approx-sweep-best
2026-07-24T17:46:30.779Z,precision-screwdrivers.jpg,0.842917,approx-sweep-best
2026-07-24T17:46:30.779Z,red-screwdrivers.jpg,0.877390,approx-sweep-best
2026-07-24T17:46:59.161Z,mean,0.834230,edge-hard-peel
2026-07-24T17:46:59.161Z,knifes.jpg,0.843753,edge-hard-peel
2026-07-24T17:46:59.161Z,nose-plier.jpg,0.740159,edge-hard-peel
2026-07-24T17:46:59.161Z,precision-screwdrivers.jpg,0.885043,edge-hard-peel
2026-07-24T17:46:59.161Z,red-screwdrivers.jpg,0.867964,edge-hard-peel
2026-07-24T17:46:59.267Z,mean,0.834230,verify-tuned
2026-07-24T17:46:59.267Z,knifes.jpg,0.843753,verify-tuned
2026-07-24T17:46:59.267Z,nose-plier.jpg,0.740159,verify-tuned
2026-07-24T17:46:59.267Z,precision-screwdrivers.jpg,0.885043,verify-tuned
2026-07-24T17:46:59.267Z,red-screwdrivers.jpg,0.867964,verify-tuned
2026-07-24T17:47:01.937Z,mean,0.834230,baseline-restored
2026-07-24T17:47:01.937Z,knifes.jpg,0.843753,baseline-restored
2026-07-24T17:47:01.937Z,nose-plier.jpg,0.740159,baseline-restored
2026-07-24T17:47:01.937Z,precision-screwdrivers.jpg,0.885043,baseline-restored
2026-07-24T17:47:01.937Z,red-screwdrivers.jpg,0.867964,baseline-restored
